Entry id,Entry URL,SED-ML location,SED-ML URL,Output type,Output id,Output name,Revised name,Reviewed by Karr
BIOMD0000000688,https://www.ebi.ac.uk/biomodels/BIOMD0000000688,MODEL1006230097.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000688/MODEL1006230097.sedml,Plot2D,plot_1_task1,plot,Figure 2b,
BIOMD0000000689,https://www.ebi.ac.uk/biomodels/BIOMD0000000689,MODEL1602280002.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000689/MODEL1602280002.sedml,Plot2D,plot_1_task1,figure_7_A_top,Figure 7a,
BIOMD0000000689,https://www.ebi.ac.uk/biomodels/BIOMD0000000689,MODEL1602280002.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000689/MODEL1602280002.sedml,Plot2D,plot_2_task1,figure_7_A_bottom,Figure 7a,
BIOMD0000000690,https://www.ebi.ac.uk/biomodels/BIOMD0000000690,MODEL1602280003.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000690/MODEL1602280003.sedml,Plot2D,plot_1_task1,figure_7_B_top,Figure 7a,
BIOMD0000000690,https://www.ebi.ac.uk/biomodels/BIOMD0000000690,MODEL1602280003.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000690/MODEL1602280003.sedml,Plot2D,plot_2_task1,figure_7_B_bottom,Figure 7a,
BIOMD0000000691,https://www.ebi.ac.uk/biomodels/BIOMD0000000691,MODEL1006230022.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000691/MODEL1006230022.sedml,Plot2D,plot_1_task1,figure 6-8 time series,Tops of Figures 6-8,Y
BIOMD0000000691,https://www.ebi.ac.uk/biomodels/BIOMD0000000691,MODEL1006230022.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000691/MODEL1006230022.sedml,Plot2D,plot_2_task1,figure 6-8 phase plane,Bottoms of Figures 6-8,Y
BIOMD0000000692,https://www.ebi.ac.uk/biomodels/BIOMD0000000692,MODEL4968912141.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000692/MODEL4968912141.sedml,Plot2D,plot_1_task1,plot,Figure 4,
BIOMD0000000693,https://www.ebi.ac.uk/biomodels/BIOMD0000000693,MODEL7817907010.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000693/MODEL7817907010.sedml,Plot2D,plot_1_task1,Figure 6,Figure 6,
BIOMD0000000695,https://www.ebi.ac.uk/biomodels/BIOMD0000000695,MODEL1701090001.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000695/MODEL1701090001.sedml,Plot2D,plot_1_task1,figure 5A,Figure 5a,
BIOMD0000000695,https://www.ebi.ac.uk/biomodels/BIOMD0000000695,MODEL1701090001.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000695/MODEL1701090001.sedml,Plot2D,plot_2_task1,figure 5B,Figure 5b,
BIOMD0000000695,https://www.ebi.ac.uk/biomodels/BIOMD0000000695,MODEL1701090001.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000695/MODEL1701090001.sedml,Plot2D,plot_3_task1,Treatment Exposure,Figure 5a,
BIOMD0000000696,https://www.ebi.ac.uk/biomodels/BIOMD0000000696,MODEL1511290000.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000696/MODEL1511290000.sedml,Plot2D,plot_2_task3,Figure 5A,Figure 5a,
BIOMD0000000697,https://www.ebi.ac.uk/biomodels/BIOMD0000000697,MODEL0913242281_fig5.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000697/MODEL0913242281_fig5.sedml,Plot2D,plot_1_task1,a,Figure 5a,
BIOMD0000000697,https://www.ebi.ac.uk/biomodels/BIOMD0000000697,MODEL0913242281_fig5.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000697/MODEL0913242281_fig5.sedml,Plot2D,plot_2_task1,b,Figure 5a,
BIOMD0000000697,https://www.ebi.ac.uk/biomodels/BIOMD0000000697,MODEL0913242281_fig6.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000697/MODEL0913242281_fig6.sedml,Plot2D,plot_1_task1,a,Figure 5a,
BIOMD0000000697,https://www.ebi.ac.uk/biomodels/BIOMD0000000697,MODEL0913242281_fig6.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000697/MODEL0913242281_fig6.sedml,Plot2D,plot_2_task1,b,Figure 5a,
BIOMD0000000697,https://www.ebi.ac.uk/biomodels/BIOMD0000000697,MODEL0913242281_fig6.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000697/MODEL0913242281_fig6.sedml,Plot2D,plot_3_task1,c,Figure 5a,
BIOMD0000000698,https://www.ebi.ac.uk/biomodels/BIOMD0000000698,MODEL1006230091.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000698/MODEL1006230091.sedml,Plot2D,plot_1_task1,Figure 4,Figure 4,
BIOMD0000000699,https://www.ebi.ac.uk/biomodels/BIOMD0000000699,MODEL1202090002_Fig5 i.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000699/MODEL1202090002_Fig5 i.sedml,Plot2D,plot_1_task1,Fig 5 i Tem1 Cytosol,Figure 5,
BIOMD0000000699,https://www.ebi.ac.uk/biomodels/BIOMD0000000699,MODEL1202090002_Fig5 i.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000699/MODEL1202090002_Fig5 i.sedml,Plot2D,plot_2_task1,Fig 5 i Bfa1 Cytosol,Figure 5,
BIOMD0000000699,https://www.ebi.ac.uk/biomodels/BIOMD0000000699,MODEL1202090002_Fig5 i.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000699/MODEL1202090002_Fig5 i.sedml,Plot2D,plot_3_task1,Fig 5 i Bfa1 SPB,Figure 5,
BIOMD0000000699,https://www.ebi.ac.uk/biomodels/BIOMD0000000699,MODEL1202090002_Fig5 i.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000699/MODEL1202090002_Fig5 i.sedml,Plot2D,plot_4_task1,Fig 5 i Tem1 SPB,Figure 5,
BIOMD0000000700,https://www.ebi.ac.uk/biomodels/BIOMD0000000700,figure1.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000700/figure1.sedml,Plot2D,plot_1_task1,Figure 1Bi,Figure 1bi,
BIOMD0000000700,https://www.ebi.ac.uk/biomodels/BIOMD0000000700,figure1.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000700/figure1.sedml,Plot2D,plot_2_task1,Figure 1Bii,Figure 1bii,
BIOMD0000000701,https://www.ebi.ac.uk/biomodels/BIOMD0000000701,MODEL1202090001_FINAL.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000701/MODEL1202090001_FINAL.sedml,Plot2D,plot_1_task1,Tem1 Cytosol,Figure 5,
BIOMD0000000701,https://www.ebi.ac.uk/biomodels/BIOMD0000000701,MODEL1202090001_FINAL.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000701/MODEL1202090001_FINAL.sedml,Plot2D,plot_2_task1,Bfa1 Cytosol,Figure 5,
BIOMD0000000701,https://www.ebi.ac.uk/biomodels/BIOMD0000000701,MODEL1202090001_FINAL.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000701/MODEL1202090001_FINAL.sedml,Plot2D,plot_3_task1,Bfa1 SPB,Figure 5,
BIOMD0000000701,https://www.ebi.ac.uk/biomodels/BIOMD0000000701,MODEL1202090001_FINAL.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000701/MODEL1202090001_FINAL.sedml,Plot2D,plot_4_task1,Tem1 SPB,Figure 5,
BIOMD0000000702,https://www.ebi.ac.uk/biomodels/BIOMD0000000702,MODEL1202090003_Fig5 iii.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000702/MODEL1202090003_Fig5 iii.sedml,Plot2D,plot_1_task1,Fig 5iii Tem1 Cytosol,Figure 5aiii lower right,Y
BIOMD0000000702,https://www.ebi.ac.uk/biomodels/BIOMD0000000702,MODEL1202090003_Fig5 iii.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000702/MODEL1202090003_Fig5 iii.sedml,Plot2D,plot_2_task1,Fig 5iii Bfa1 Cytosol,Figure 5aiii lower left,Y
BIOMD0000000702,https://www.ebi.ac.uk/biomodels/BIOMD0000000702,MODEL1202090003_Fig5 iii.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000702/MODEL1202090003_Fig5 iii.sedml,Plot2D,plot_3_task1,Fig 5iii Bfa1 SPB,Figure 5aiii upper left,Y
BIOMD0000000702,https://www.ebi.ac.uk/biomodels/BIOMD0000000702,MODEL1202090003_Fig5 iii.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000702/MODEL1202090003_Fig5 iii.sedml,Plot2D,plot_4_task1,Fig 5iii Tem1 SPB,Figure 5aiii upper right,Y
BIOMD0000000703,https://www.ebi.ac.uk/biomodels/BIOMD0000000703,Diedrichs2018.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000703/Diedrichs2018.sedml,Plot2D,plot_1_task1,Figure 3,Figure 3,
BIOMD0000000704,https://www.ebi.ac.uk/biomodels/BIOMD0000000704,Figure8.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000704/Figure8.sedml,Plot2D,plot_1_task1,Figure 8,Figure 8,
BIOMD0000000705,https://www.ebi.ac.uk/biomodels/BIOMD0000000705,Smith2010_figure_4C_blue_curve.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000705/Smith2010_figure_4C_blue_curve.sedml,Plot2D,plot_1_task1,Figure 4C blue curve,Figure 4c (blue),
BIOMD0000000705,https://www.ebi.ac.uk/biomodels/BIOMD0000000705,Smith2010_figure_4C_red_curve.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000705/Smith2010_figure_4C_red_curve.sedml,Plot2D,plot_1_task1,Figure 4C red curve,Figure 4c (red),
BIOMD0000000706,https://www.ebi.ac.uk/biomodels/BIOMD0000000706,Smith2010_figure_4D_blue_curve.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000706/Smith2010_figure_4D_blue_curve.sedml,Plot2D,plot_1_task1,Figure 4D,Figure 4d,
BIOMD0000000706,https://www.ebi.ac.uk/biomodels/BIOMD0000000706,Smith2010_figure_4D_red_curve.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000706/Smith2010_figure_4D_red_curve.sedml,Plot2D,plot_1_task1,Figure 4D,Figure 4d,
BIOMD0000000707,https://www.ebi.ac.uk/biomodels/BIOMD0000000707,MODEL1006230047_curated_annotated.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000707/MODEL1006230047_curated_annotated.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2b,
BIOMD0000000709,https://www.ebi.ac.uk/biomodels/BIOMD0000000709,4C_Reactions.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000709/4C_Reactions.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 4b,
BIOMD0000000709,https://www.ebi.ac.uk/biomodels/BIOMD0000000709,Liu2017 - Dynamics of Avian Influenza with Allee Growth Effect.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000709/Liu2017 - Dynamics of Avian Influenza with Allee Growth Effect.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 4b,
BIOMD0000000710,https://www.ebi.ac.uk/biomodels/BIOMD0000000710,Innate Immune System Dynamics to Influenza Virus.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000710/Innate Immune System Dynamics to Influenza Virus.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2a,
BIOMD0000000711,https://www.ebi.ac.uk/biomodels/BIOMD0000000711,Hancioglu2007 - Human Immune Response to Influenza A virus.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000711/Hancioglu2007 - Human Immune Response to Influenza A virus.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2,
BIOMD0000000712,https://www.ebi.ac.uk/biomodels/BIOMD0000000712,Bakum1832.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000712/Bakum1832.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2,
BIOMD0000000712,https://www.ebi.ac.uk/biomodels/BIOMD0000000712,Jena2688.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000712/Jena2688.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2,
BIOMD0000000712,https://www.ebi.ac.uk/biomodels/BIOMD0000000712,Jena5258.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000712/Jena5258.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2,
BIOMD0000000712,https://www.ebi.ac.uk/biomodels/BIOMD0000000712,Jena5555.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000712/Jena5555.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2,
BIOMD0000000713,https://www.ebi.ac.uk/biomodels/BIOMD0000000713,Breakthrough.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000713/Breakthrough.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 12,
BIOMD0000000713,https://www.ebi.ac.uk/biomodels/BIOMD0000000713,NullResponse.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000713/NullResponse.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 12,
BIOMD0000000713,https://www.ebi.ac.uk/biomodels/BIOMD0000000713,PVR.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000713/PVR.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 12,
BIOMD0000000713,https://www.ebi.ac.uk/biomodels/BIOMD0000000713,Triphasic.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000713/Triphasic.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 12,
BIOMD0000000714,https://www.ebi.ac.uk/biomodels/BIOMD0000000714,AsepticDeath.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000714/AsepticDeath.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 5,
BIOMD0000000714,https://www.ebi.ac.uk/biomodels/BIOMD0000000714,HealthyOutcome.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000714/HealthyOutcome.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 5,
BIOMD0000000714,https://www.ebi.ac.uk/biomodels/BIOMD0000000714,SepticDeath.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000714/SepticDeath.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 5,
BIOMD0000000715,https://www.ebi.ac.uk/biomodels/BIOMD0000000715,Epidemic Model with the impact of Media Reactions.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000715/Epidemic Model with the impact of Media Reactions.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2,
BIOMD0000000716,https://www.ebi.ac.uk/biomodels/BIOMD0000000716,BI reactions.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000716/BI reactions.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2a-d,Y
BIOMD0000000717,https://www.ebi.ac.uk/biomodels/BIOMD0000000717,HSI reactions.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000717/HSI reactions.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2e-h,Y
BIOMD0000000718,https://www.ebi.ac.uk/biomodels/BIOMD0000000718,Li2008_reactions.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000718/Li2008_reactions.sedml,Plot2D,plot_5_task2,Figure 4A,Figure 4a,
BIOMD0000000718,https://www.ebi.ac.uk/biomodels/BIOMD0000000718,Li2008_reactions.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000718/Li2008_reactions.sedml,Plot2D,plot_6_task2,Figure 4B,Figure 4b,
BIOMD0000000718,https://www.ebi.ac.uk/biomodels/BIOMD0000000718,Li2008_reactions.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000718/Li2008_reactions.sedml,Plot2D,plot_7_task2,Figure 4C,Figure 4c,
BIOMD0000000718,https://www.ebi.ac.uk/biomodels/BIOMD0000000718,Li2008_reactions.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000718/Li2008_reactions.sedml,Plot2D,plot_8_task2,Figure 4D,Figure 4d,
BIOMD0000000719,https://www.ebi.ac.uk/biomodels/BIOMD0000000719,tsai2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000719/tsai2014.sedml,Plot2D,plot_1_task1,Figure 5F,Figure 5f,
BIOMD0000000719,https://www.ebi.ac.uk/biomodels/BIOMD0000000719,tsai2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000719/tsai2014.sedml,Plot2D,plot_2_task1,Figure 5F Cyclin B1,Figure 5f,
BIOMD0000000719,https://www.ebi.ac.uk/biomodels/BIOMD0000000719,tsai2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000719/tsai2014.sedml,Plot2D,plot_3_task1,Figure 5F Active Cdk1,Figure 5f,
BIOMD0000000719,https://www.ebi.ac.uk/biomodels/BIOMD0000000719,tsai2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000719/tsai2014.sedml,Plot2D,plot_4_task1,Figure 5F pY15-Cdk1,Figure 5f,
BIOMD0000000719,https://www.ebi.ac.uk/biomodels/BIOMD0000000719,tsai2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000719/tsai2014.sedml,Plot2D,plot_5_task1,Figure 5F Active APC/C,Figure 5f,
BIOMD0000000719,https://www.ebi.ac.uk/biomodels/BIOMD0000000719,tsai2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000719/tsai2014.sedml,Plot2D,plot_6_task1,Figure 5F Wee1/Cdc25,Figure 5f,
BIOMD0000000720,https://www.ebi.ac.uk/biomodels/BIOMD0000000720,Yan2012.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000720/Yan2012.sedml,Plot2D,plot_1_task1,Fig 7,Figure 7,
BIOMD0000000721,https://www.ebi.ac.uk/biomodels/BIOMD0000000721,V3 - ANNOTATED.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000721/V3 - ANNOTATED.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 3,
BIOMD0000000722,https://www.ebi.ac.uk/biomodels/BIOMD0000000722,Wound Healing with Diabetic health condition.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000722/Wound Healing with Diabetic health condition.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 10,
BIOMD0000000722,https://www.ebi.ac.uk/biomodels/BIOMD0000000722,Wound Healing with Normal health condition.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000722/Wound Healing with Normal health condition.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 10,
BIOMD0000000723,https://www.ebi.ac.uk/biomodels/BIOMD0000000723,Weis2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000723/Weis2014.sedml,Plot2D,plot_2_task1,Fig 5A,Figure 5a,
BIOMD0000000723,https://www.ebi.ac.uk/biomodels/BIOMD0000000723,Weis2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000723/Weis2014.sedml,Plot2D,plot_3_task1,Fig 5B,Figure 5b,
BIOMD0000000723,https://www.ebi.ac.uk/biomodels/BIOMD0000000723,Weis2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000723/Weis2014.sedml,Plot2D,plot_4_task1,Fig 5C,Figure 5c,
BIOMD0000000723,https://www.ebi.ac.uk/biomodels/BIOMD0000000723,Weis2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000723/Weis2014.sedml,Plot2D,plot_5_task1,Fig 5F,Figure 5f,
BIOMD0000000723,https://www.ebi.ac.uk/biomodels/BIOMD0000000723,Weis2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000723/Weis2014.sedml,Plot2D,plot_6_task1,Fig 6,Figure 6,
BIOMD0000000723,https://www.ebi.ac.uk/biomodels/BIOMD0000000723,Weis2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000723/Weis2014.sedml,Report,report_task1,"Time, Concentrations, Volumes, and Global Quantity Values",Figure 5,
BIOMD0000000724,https://www.ebi.ac.uk/biomodels/BIOMD0000000724,Theinmozhi_2018.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000724/Theinmozhi_2018.sedml,Plot2D,plot_10_task2,plot_4,Figure 7c,Y
BIOMD0000000724,https://www.ebi.ac.uk/biomodels/BIOMD0000000724,Theinmozhi_2018.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000724/Theinmozhi_2018.sedml,Plot2D,plot_6_task2,plot,Figure 2c yellow,Y
BIOMD0000000724,https://www.ebi.ac.uk/biomodels/BIOMD0000000724,Theinmozhi_2018.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000724/Theinmozhi_2018.sedml,Plot2D,plot_7_task2,plot_1,Figure 2f black,Y
BIOMD0000000724,https://www.ebi.ac.uk/biomodels/BIOMD0000000724,Theinmozhi_2018.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000724/Theinmozhi_2018.sedml,Plot2D,plot_8_task2,plot_2,Figure 7a,Y
BIOMD0000000724,https://www.ebi.ac.uk/biomodels/BIOMD0000000724,Theinmozhi_2018.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000724/Theinmozhi_2018.sedml,Plot2D,plot_9_task2,plot_3,Figure 7d,Y
BIOMD0000000726,https://www.ebi.ac.uk/biomodels/BIOMD0000000726,Modelling the transmission dynamics and control of rabies in china REACTIONS.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000726/Modelling the transmission dynamics and control of rabies in china REACTIONS.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2.2b,Y
BIOMD0000000728,https://www.ebi.ac.uk/biomodels/BIOMD0000000728,Norell1990.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000728/Norell1990.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 1a,
BIOMD0000000729,https://www.ebi.ac.uk/biomodels/BIOMD0000000729,Goldbeter1996.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000729/Goldbeter1996.sedml,Plot2D,plot_2_task1,Fig 2,Figure 2,
BIOMD0000000729,https://www.ebi.ac.uk/biomodels/BIOMD0000000729,Goldbeter1996.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000729/Goldbeter1996.sedml,Report,report_task1,"Time, Concentrations, Volumes, and Global Quantity Values",Figure 2,Y
BIOMD0000000732,https://www.ebi.ac.uk/biomodels/BIOMD0000000732,Kirschner_1998.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000732/Kirschner_1998.sedml,Plot2D,plot_2_task2,plot,Figure 2d,Y
BIOMD0000000733,https://www.ebi.ac.uk/biomodels/BIOMD0000000733,Moore_2004_fig6.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000733/Moore_2004_fig6.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 6,Y
BIOMD0000000733,https://www.ebi.ac.uk/biomodels/BIOMD0000000733,Moore_2004_fig7.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000733/Moore_2004_fig7.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 7,Y
BIOMD0000000733,https://www.ebi.ac.uk/biomodels/BIOMD0000000733,Moore_2004_fig8.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000733/Moore_2004_fig8.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 8,Y
BIOMD0000000736,https://www.ebi.ac.uk/biomodels/BIOMD0000000736,Parmar2017_Adequate_diet_Anemia_NoTracer.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000736/Parmar2017_Adequate_diet_Anemia_NoTracer.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 5,Y
BIOMD0000000737,https://www.ebi.ac.uk/biomodels/BIOMD0000000737,Parmar2017_Deficient_NoTracer.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000737/Parmar2017_Deficient_NoTracer.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 3,Y
BIOMD0000000737,https://www.ebi.ac.uk/biomodels/BIOMD0000000737,Parmar2017_Deficient_NoTracer.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000737/Parmar2017_Deficient_NoTracer.sedml,Plot2D,plot_2_task1,Fe(mg),,Y
BIOMD0000000737,https://www.ebi.ac.uk/biomodels/BIOMD0000000737,Parmar2017_Deficient_NoTracer.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000737/Parmar2017_Deficient_NoTracer.sedml,Plot2D,plot_3_task1,TF_saturation,,Y
BIOMD0000000738,https://www.ebi.ac.uk/biomodels/BIOMD0000000738,Parmar2017_Rich_NoTracer.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000738/Parmar2017_Rich_NoTracer.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 4,Y
BIOMD0000000738,https://www.ebi.ac.uk/biomodels/BIOMD0000000738,Parmar2017_Rich_NoTracer.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000738/Parmar2017_Rich_NoTracer.sedml,Plot2D,plot_2_task1,Hepcidin,,Y
BIOMD0000000738,https://www.ebi.ac.uk/biomodels/BIOMD0000000738,Parmar2017_Rich_NoTracer.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000738/Parmar2017_Rich_NoTracer.sedml,Plot2D,plot_3_task1,Tf saturation,,Y
